Measure ID,Measure
smry2_f,"F: All Patient Mortality - Standardized Mortality Ratio, 2017"
wity3_f,"F: All Patient Mortality - % of deaths from withdrawal, 2018"
infy3_f,"F: All Patient Mortality - % of deaths from infection, 2018"
cardy3_f,"F: All Patient Mortality - % of deaths from cardiac causes, 2018"
livery3_f,"F: All Patient Mortality - % of deaths from liver disease, 2018"
smry3_f,"F: All Patient Mortality - Standardized Mortality Ratio, 2018"
wity4_f,"F: All Patient Mortality - % of deaths from withdrawal, 2019"
infy4_f,"F: All Patient Mortality - % of deaths from infection, 2019"
cardy4_f,"F: All Patient Mortality - % of deaths from cardiac causes, 2019"
livery4_f,"F: All Patient Mortality - % of deaths from liver disease, 2019"
smry4_f,"F: All Patient Mortality - Standardized Mortality Ratio, 2019"
pmy1_f,"F: All Patient Mortality - P-value, 2016"
chimy1_f,"F: All Patient Mortality - 95% confidence interval (upper limit), 2016"
clomy1_f,"F: All Patient Mortality - 95% confidence interval (lower limit), 2016"
pmy2_f,"F: All Patient Mortality - P-value, 2017"
chimy2_f,"F: All Patient Mortality - 95% confidence interval (upper limit), 2017"
clomy2_f,"F: All Patient Mortality - 95% confidence interval (lower limit), 2017"
pmy3_f,"F: All Patient Mortality - P-value, 2018"
chimy3_f,"F: All Patient Mortality - 95% confidence interval (upper limit), 2018"
clomy3_f,"F: All Patient Mortality - 95% confidence interval (lower limit), 2018"
pmy4_f,"F: All Patient Mortality - P-value, 2019"
chimy4_f,"F: All Patient Mortality - 95% confidence interval (upper limit), 2019"
clomy4_f,"F: All Patient Mortality - 95% confidence interval (lower limit), 2019"
fypmy1_f,"F:FYSMR- P-value for facility first year SMR, 2016"
fychimy1_f,"F:FYSMR- 95% C.I. (upper limit) for first year SMR, 2016"
fyclomy1_f,"F:FYSMR- 95% C.I. (lower limit) for first year SMR, 2016"
fypmy2_f,"F:FYSMR- P-value for facility first year SMR, 2017"
fychimy2_f,"F:FYSMR- 95% C.I. (upper limit) for first year SMR, 2017"
fyclomy2_f,"F:FYSMR- 95% C.I. (lower limit) for first year SMR, 2017"
fypmy3_f,"F:FYSMR- P-value for facility first year SMR, 2018"
fychimy3_f,"F:FYSMR- 95% C.I. (upper limit) for first year SMR, 2018"
fyclomy3_f,"F:FYSMR- 95% C.I. (lower limit) for first year SMR, 2018"
fypmz_f,"F:FYSMR- P-value for facility first year SMR, 2016-18"
fychimz_f,"F:FYSMR- 95% C.I. (upper limit) for first year SMR, 2016-18"
fyclomz_f,"F:FYSMR- 95% C.I. (lower limit) for first year SMR, 2016-18"
fysmrz_f,"F:FYSMR- Standardized First Year Mortality Ratio, 2016-18"
fywitz_f,"F:FYSMR- % of new patient deaths from withdrawal, 2016-18"
fyinfz_f,"F:FYSMR- % of new patient deaths from infection, 2016-18"
fycardiacz_f,"F:FYSMR- % of new patient deaths from cardiac causes, 2016-18"
fylivz_f,"F: First-Year Mortality - % of deaths from liver disease, 2016 - 2018"
fysmry1_f,"F:FYSMR- Standardized First Year Mortality Ratio, 2016"
fynmy2_f,"F: FYSMR-Number of new patients, 2017"
fydyy2_f,"F: FYSMR-Number of years at risk for new patients, 2017"
fydeay2_f,"F:FYSMR- Number of new dialysis patient deaths, 2017"
fyexdy2_f,"F:FYSMR- Expected number of new patient deaths, 2017"
fysmry2_f,"F:FYSMR- Standardized First Year Mortality Ratio, 2017"
fynmy3_f,"F: FYSMR-Number of new patients, 2018"
fydyy3_f,"F: FYSMR-Number of years at risk for new patients, 2018"
fydeay3_f,"F:FYSMR- Number of new dialysis patient deaths, 2018"
fyexdy3_f,"F:FYSMR- Expected number of new patient deaths, 2018"
fysmry3_f,"F:FYSMR- Standardized First Year Mortality Ratio, 2018"
rkmsy1_f,"F: SMR-Percentile rank in state, 2016"
rkmsy2_f,"F: SMR-Percentile rank in state, 2017"
rkmsy3_f,"F: SMR-Percentile rank in state, 2018"
rkmsy4_f,"F: SMR-Percentile rank in state, 2019"
rkfymsy1_f,"F:FYSMR-Percentile rank in state, 2016"
rkfymsy2_f,"F:FYSMR-Percentile rank in state, 2017"
rkfymsy3_f,"F:FYSMR-Percentile rank in state, 2018"
rkfymsz_f,"F:FYSMR-Percentile rank in state, 2016-18"
rkmny1_f,"F: SMR-Percentile rank in Network, 2016"
rkmny2_f,"F: SMR-Percentile rank in Network, 2017"
rkmny3_f,"F: SMR-Percentile rank in Network, 2018"
rkmny4_f,"F: SMR-Percentile rank in Network, 2019"
rkfymny1_f,"F:FYSMR-Percentile rank in Network, 2016"
rkfymny2_f,"F:FYSMR-Percentile rank in Network, 2017"
rkfymny3_f,"F:FYSMR-Percentile rank in Network, 2018"
rkfymnz_f,"F:FYSMR-Percentile rank in Network, 2016-18"
rkmuy1_f,"F: SMR-Percentile rank in US, 2016"
rkmuy2_f,"F: SMR-Percentile rank in US, 2017"
rkmuy3_f,"F: SMR-Percentile rank in US, 2018"
rkmuy4_f,"F: SMR-Percentile rank in US, 2019"
rkfymuy1_f,"F:FYSMR-Percentile rank in US, 2016"
rkfymuy2_f,"F:FYSMR-Percentile rank in US, 2017"
rkfymuy3_f,"F:FYSMR-Percentile rank in US, 2018"
rkfymuz_f,"F:FYSMR-Percentile rank in US, 2016-18"
oney4_f,"F: SHR (Admissions) - % One Day Admissions, 2019"
ipedy4_f,"F: SHR (ED) - % Inpatient Admissions Originating in ED, 2019"
srry4_f,"F: SRR - Standardized Readmission Ratio, 2019"
srrlcly4_f,"F: SRR - Lower confidence limit, 2019"
srrucly4_f,"F: SRR - Upper confidence limit, 2019"
srrpy4_f,"F : SRR - P-value, 2019"
srrexpy4_f,"F: SRR - Expected total readmissions, 2019"
WL4074y1_f,"F: Prevalent Waitlist - % of dialysis patient-months 40-74 on WL, 2016"
WLDMy1_f,"F: Prevalent Waitlist - % of diabetic dialysis patient-months (age<75)on WL, 2016"
WL4074y2_f,"F: Prevalent Waitlist - % of dialysis patient-months 40-74 on WL, 2017"
WLasy2_f,"F: Prevalent Waitlist - % of Asian dialysis patient-months (age<75)on WL, 2017"
WLDMy2_f,"F: Prevalent Waitlist - % of diabetic dialysis patient-months (age<75)on WL, 2017"
WL4074y3_f,"F: Prevalent Waitlist - % of dialysis patient-months 40-74 on WL, 2018"
WLasy3_f,"F: Prevalent Waitlist - % of Asian dialysis patient-months (age<75)on WL, 2018"
WLDMy3_f,"F: Prevalent Waitlist - % of diabetic dialysis patient-months (age<75)on WL, 2018"
WL4074y4_f,"F: Prevalent Waitlist - % of dialysis patient-months 40-74 on WL, 2019"
WLasy4_f,"F: Prevalent Waitlist - % of Asian dialysis patient-months (age<75)on WL, 2019"
WLDMy4_f,"F: Prevalent Waitlist - % of diabetic dialysis patient-months (age<75)on WL, 2019"
swrexwly2_f,"F: Incident Waitlist - Number of expected waitlisting or receipt of a living-donor transplant, 2017"
swrwly2_f,"F: Incident Waitlist - Number of waitlisting or receipt of a living-donor transplant, 2017"
swrpyy2_f,"F: Incident Waitlist - Patient-year at risk for SWR, 2017"
swrpty2_f,"F:Incident Waitlist -  Number of pts in this facility for SWR, 2017"
swrexwly3_f,"F: Incident Waitlist - Number of expected waitlisting or receipt of a living-donor transplant, 2018"
swrwly3_f,"F: Incident Waitlist - Number of waitlisting or receipt of a living-donor transplant, 2018"
swrpyy3_f,"F: Incident Waitlist - Patient-year at risk for SWR, 2018"
swrpty3_f,"F: Incident Waitlist - Number of pts in this facility for SWR, 2018"
FV1839hy1_f,"F: Influenza - % of dialysis patients 18-39 vaccinated, 8/1-12/31, 2016"
FV4064hy1_f,"F: Influenza - % of dialysis patients 40-64 vaccinated, 8/1-12/31, 2016"
FV6574hy1_f,"F: Influenza - % of dialysis patients 65-74 vaccinated, 8/1-12/31, 2016"
FV75uphy1_f,"F: Influenza - % of dialysis patients 75+ vaccinated, 8/1-12/31, 2016"
eFVy2_f,"F: Influenza - Total number of Medicare dialysis patients on Dec 31, 2017"
FVhy2_f,"F: Influenza - % of Medicare dialysis patients vaccinated, 8/1-12/31, 2017"
FV1839hy2_f,"F: Influenza - % of dialysis patients 18-39 vaccinated, 8/1-12/31, 2017"
FV4064hy2_f,"F: Influenza - % of dialysis patients 40-64 vaccinated, 8/1-12/31, 2017"
FV6574hy2_f,"F: Influenza - % of dialysis patients 65-74 vaccinated, 8/1-12/31, 2017"
FV75uphy2_f,"F: Influenza - % of dialysis patients 75+ vaccinated, 8/1-12/31, 2017"
FVmalehy2_f,"F: Influenza - % of male dialysis patients vaccinated, 8/1-12/31, 2017"
FVfemhy2_f,"F: Influenza - % of female dialysis patients vaccinated, 8/1-12/31, 2017"
FVashy2_f,"F: Influenza - % of Asian dialysis patients vaccinated, 8/1-12/31, 2017"
FVwhhy2_f,"F: Influenza - % of white dialysis patients vaccinated, 8/1-12/31, 2017"
FVblkhy2_f,"F: Influenza - % of black dialysis patients vaccinated, 8/1-12/31, 2017"
FVVCat1hy2_f,"F: Influenza - % of dialysis patients with <1 year of prior ESRD therapy vaccinated, 8/1-12/31, 2017"
FVVCat2hy2_f,"F: Influenza - % of dialysis patients with 1-2 years of prior ESRD therapy vaccinated, 8/1-12/31, 2017"
FVVCat3hy2_f,"F: Influenza - % of dialysis patients with 3+ years of prior ESRD therapy vaccinated, 8/1-12/31, 2017"
FVfy2_f,"F: Influenza - % of Medicare dialysis patients vaccinated, 8/1-3/31, 2017"
eFVy3_f,"F: Influenza - Total number of Medicare dialysis patients on Dec 31, 2018"
FVhy3_f,"F: Influenza - % of Medicare dialysis patients vaccinated, 8/1-12/31, 2018"
FV1839hy3_f,"F: Influenza - % of dialysis patients 18-39 vaccinated, 8/1-12/31, 2018"
FV4064hy3_f,"F: Influenza - % of dialysis patients 40-64 vaccinated, 8/1-12/31, 2018"
FV6574hy3_f,"F: Influenza - % of dialysis patients 65-74 vaccinated, 8/1-12/31, 2018"
FV75uphy3_f,"F: Influenza - % of dialysis patients 75+ vaccinated, 8/1-12/31, 2018"
FVmalehy3_f,"F: Influenza - % of male dialysis patients vaccinated, 8/1-12/31, 2018"
FVfemhy3_f,"F: Influenza - % of female dialysis patients vaccinated, 8/1-12/31, 2018"
FVashy3_f,"F: Influenza - % of Asian dialysis patients vaccinated, 8/1-12/31, 2018"
FVwhhy3_f,"F: Influenza - % of white dialysis patients vaccinated, 8/1-12/31, 2018"
FVblkhy3_f,"F: Influenza - % of black dialysis patients vaccinated, 8/1-12/31, 2018"
FVVCat1hy3_f,"F: Influenza - % of dialysis patients with <1 year of prior ESRD therapy vaccinated, 8/1-12/31, 2018"
FVVCat2hy3_f,"F: Influenza - % of dialysis patients with 1-2 years of prior ESRD therapy vaccinated, 8/1-12/31, 2018"
FVVCat3hy3_f,"F: Influenza - % of dialysis patients with 3+ years of prior ESRD therapy vaccinated, 8/1-12/31, 2018"
FVfy3_f,"F: Influenza - % of Medicare dialysis patients vaccinated, 8/1-3/31, 2018"
eFVy4_f,"F: Influenza - Total number of Medicare dialysis patients on Dec 31, 2019"
FVhy4_f,"F: Influenza - % of Medicare dialysis patients vaccinated, 8/1-12/31, 2019"
FV1839hy4_f,"F: Influenza - % of dialysis patients 18-39 vaccinated, 8/1-12/31, 2019"
FV4064hy4_f,"F: Influenza - % of dialysis patients 40-64 vaccinated, 8/1-12/31, 2019"
FV6574hy4_f,"F: Influenza - % of dialysis patients 65-74 vaccinated, 8/1-12/31, 2019"
FV75uphy4_f,"F: Influenza - % of dialysis patients 75+ vaccinated, 8/1-12/31, 2019"
FVmalehy4_f,"F: Influenza - % of male dialysis patients vaccinated, 8/1-12/31, 2019"
FVfemhy4_f,"F: Influenza - % of female dialysis patients vaccinated, 8/1-12/31, 2019"
FVashy4_f,"F: Influenza - % of Asian dialysis patients vaccinated, 8/1-12/31, 2019"
FVwhhy4_f,"F: Influenza - % of white dialysis patients vaccinated, 8/1-12/31, 2019"
FVblkhy4_f,"F: Influenza - % of black dialysis patients vaccinated, 8/1-12/31, 2019"
FVhisphy4_f,"F: Influenza - % of Hispanic dialysis patients vaccinated, 8/1-12/31, 2019"
FVVCat1hy4_f,"F: Influenza - % of dialysis patients with <1 year of prior ESRD therapy vaccinated, 8/1-12/31, 2019"
FVVCat2hy4_f,"F: Influenza - % of dialysis patients with 1-2 years of prior ESRD therapy vaccinated, 8/1-12/31, 2019"
FVVCat3hy4_f,"F: Influenza - % of dialysis patients with 3+ years of prior ESRD therapy vaccinated, 8/1-12/31, 2019"
pFVhy2_f,"F: Influenza - p-value for % vaccinated different than US, 8/1-12/31, 2017"
pFVhy3_f,"F: Influenza - p-value for % vaccinated different than US, 8/1-12/31, 2018"
pFVhy4_f,"F: Influenza - p-value for % vaccinated different than US, 8/1-12/31, 2019"
pFVfy2_f,"F: Influenza - p-value for % vaccinated different than US, 8/1-3/31, 2017"
pFVfy3_f,"F: Influenza - p-value for % vaccinated different than US, 8/1-3/31, 2018"
CWhdptdenomy1_f,"F: Adult HD HGB - Total Eligible  Patients, 2016"
CWhdptmthdenomy1_f,"F: Adult HD HGB -Total Eligible Patient-months, 2016"
CWhdavgHGBy1_f,"F: Adult HD HGB - Average hemoglobin levels (g/dL), of valid in-range patient-months, 2016"
CWhdhgb1y1_f,"F: Adult HD HGB - % of patient-months with hemoglobin < 10 g/dL, 2016"
CWhdhgb2y1_f,"F: Adult HD HGB - % of patient-months with hemoglobin 10 - <11 g/dL, 2016"
CWhdhgb3y1_f,"F: Adult HD HGB - % of patient-months with hemoglobin 11 - 12 g/dL, 2016"
CWhdhgb4y1_f,"F: Adult HD HGB - % of patient-months with hemoglobin > 12 g/dL, 2016"
CWhdhgb5y1_f,"F: Adult HD HGB - % of patient-months with hemoglobin Missing or Out of Range, 2016"
CWhdesarxy1_f,"F: Adult HD HGB - % of patient-months with ESA prescribed, 2016"
CWhdptdenomy2_f,"F: Adult HD HGB - Total Eligible  Patients, 2017"
CWhdptmthdenomy2_f,"F: Adult HD HGB -Total Eligible Patient-months, 2017"
CWhdavgHGBy2_f,"F: Adult HD HGB - Average hemoglobin levels (g/dL), of valid in-range patient-months, 2017"
CWhdhgb1y2_f,"F: Adult HD HGB - % of patient-months with hemoglobin < 10 g/dL, 2017"
CWhdhgb2y2_f,"F: Adult HD HGB - % of patient-months with hemoglobin 10 - <11 g/dL, 2017"
CWhdhgb3y2_f,"F: Adult HD HGB - % of patient-months with hemoglobin 11 - 12 g/dL, 2017"
CWhdhgb4y2_f,"F: Adult HD HGB - % of patient-months with hemoglobin > 12 g/dL, 2017"
CWhdhgb5y2_f,"F: Adult HD HGB - % of patient-months with hemoglobin Missing or Out of Range, 2017"
CWhdesarxy2_f,"F: Adult HD HGB - % of patient-months with ESA prescribed, 2017"
CWhdptdenomy3_f,"F: Adult HD HGB - Total Eligible  Patients, 2018"
CWhdptmthdenomy3_f,"F: Adult HD HGB -Total Eligible Patient-months, 2018"
CWhdavgHGBy3_f,"F: Adult HD HGB - Average hemoglobin levels (g/dL), of valid in-range patient-months, 2018"
CWhdhgb1y3_f,"F: Adult HD HGB - % of patient-months with hemoglobin < 10 g/dL, 2018"
CWhdhgb2y3_f,"F: Adult HD HGB - % of patient-months with hemoglobin 10 - <11 g/dL, 2018"
CWhdhgb3y3_f,"F: Adult HD HGB - % of patient-months with hemoglobin 11 - 12 g/dL, 2018"
CWhdhgb4y3_f,"F: Adult HD HGB - % of patient-months with hemoglobin > 12 g/dL, 2018"
CWhdhgb5y3_f,"F: Adult HD HGB - % of patient-months with hemoglobin Missing or Out of Range, 2018"
CWhdesarxy3_f,"F: Adult HD HGB - % of patient-months with ESA prescribed, 2018"
CWhdptdenomy4_f,"F: Adult HD HGB - Total Eligible  Patients, 2019"
CWhdptmthdenomy4_f,"F: Adult HD HGB -Total Eligible Patient-months, 2019"
CWhdavgHGBy4_f,"F: Adult HD HGB - Average hemoglobin levels (g/dL), of valid in-range patient-months, 2019"
CWhdhgb1y4_f,"F: Adult HD HGB - % of patient-months with hemoglobin < 10 g/dL, 2019"
CWhdhgb2y4_f,"F: Adult HD HGB - % of patient-months with hemoglobin 10 - <11 g/dL, 2019"
CWhdhgb3y4_f,"F: Adult HD HGB - % of patient-months with hemoglobin 11 - 12 g/dL, 2019"
CWhdhgb4y4_f,"F: Adult HD HGB - % of patient-months with hemoglobin > 12 g/dL, 2019"
CWhdhgb5y4_f,"F: Adult HD HGB - % of patient-months with hemoglobin Missing or Out of Range, 2019"
CWhdesarxy4_f,"F: Adult HD HGB - % of patient-months with ESA prescribed, 2019"
rdstfy1_f,"F: STrR (Adult) - Number of Medicare Patients, 2016"
tfy1_f,"F: STrR (Adult) - Total Number of Transfusions, 2016"
tfyy1_f,"F: STrR (Adult) - Patient Years at Risk, 2016"
extfy1_f,"F: STrR (Adult) - Expected Total Number of Transfusions, 2016"
strry1_f,"F: STrR (Adult) - Standardized Transfusion Ratio, 2016"
rdstfy2_f,"F: STrR (Adult) - Number of Medicare Patients, 2017"
tfy2_f,"F: STrR (Adult) - Total Number of Transfusions, 2017"
tfyy2_f,"F: STrR (Adult) - Patient Years at Risk, 2017"
extfy2_f,"F: STrR (Adult) - Expected Total Number of Transfusions, 2017"
strry2_f,"F: STrR (Adult) - Standardized Transfusion Ratio, 2017"
rdstfy3_f,"F: STrR (Adult) - Number of Medicare Patients, 2018"
tfy3_f,"F: STrR (Adult) - Total Number of Transfusions, 2018"
tfyy3_f,"F: STrR (Adult) - Patient Years at Risk, 2018"
extfy3_f,"F: STrR (Adult) - Expected Total Number of Transfusions, 2018"
strry3_f,"F: STrR (Adult) - Standardized Transfusion Ratio, 2018"
rdstfy4_f,"F: STrR (Adult) - Number of Medicare Patients, 2019"
tfy4_f,"F: STrR (Adult) - Total Number of Transfusions, 2019"
tfyy4_f,"F: STrR (Adult) - Patient Years at Risk, 2019"
extfy4_f,"F: STrR (Adult) - Expected Total Number of Transfusions, 2019"
strry4_f,"F: STrR (Adult) - Standardized Transfusion Ratio, 2019"
ptfy1_f,"F: STrR (Adult) - P-value, 2016"
chitfy1_f,"F: STrR (Adult) - 97.5% Upper Confidence Limit, 2016"
clotfy1_f,"F: STrR (Adult) - 2.5% Lower Confidence Limit, 2016"
ptfy2_f,"F: STrR (Adult) - P-value, 2017"
chitfy2_f,"F: STrR (Adult) - 97.5% Upper Confidence Limit, 2017"
clotfy2_f,"F: STrR (Adult) - 2.5% Lower Confidence Limit, 2017"
ptfy3_f,"F: STrR (Adult) - P-value, 2018"
chitfy3_f,"F: STrR (Adult) - 97.5% Upper Confidence Limit, 2018"
clotfy3_f,"F: STrR (Adult) - 2.5% Lower Confidence Limit, 2018"
ptfy4_f,"F: STrR (Adult) - P-value, 2019"
chitfy4_f,"F: STrR (Adult) - 97.5% Upper Confidence Limit, 2019"
clotfy4_f,"F: STrR (Adult) - 2.5% Lower Confidence Limit, 2019"
CWhddenomy1_f,"F: Adult HD Dialysis Adequacy - Total Eligible Adult HD Adequacy Dialysis Patients, 2016"
CWhdmthdenomy1_f,"F: Adult HD Dialysis Adequacy - Total Eligible Adult HD Adequacy Dialysis Patient-months, 2016"
CWhdalby1_f,"F: Albumin (Adult) - Average Serum Albumin, of valid in range adult HD patient-months, 2016"
CWhdalb1y1_f,"F: Albumin (Adult) - % of adult HD patient-months with Serum Albumin < 3 g/dL, 2016"
CWhdalb2y1_f,"F: Albumin (Adult) - % of adult HD patient-months with Serum Albumin 3 - < 3.5 g/dL, 2016"
CWhdalb3y1_f,"F: Albumin (Adult) - % of adult HD patient-months with Serum Albumin 3.5 - < 4 g/dL, 2016"
CWhdalb4y1_f,"F: Albumin (Adult) - % of adult HD patient-months with Serum Albumin >= 4 g/dL, 2016"
CWhdalb5y1_f,"F: Albumin (Adult) - % of adult HD patient-months with Serum Albumin Missing, 2016"
CWhdalblt4y1_f,"F: Albumin (Adult) - % of adult HD patient-months with Serum Albumin  < 4.0 g/dL, 2016"
CWhdavgufry1_f,"F: UFR (Adult) - Average UFR, of valid in range adult HD patient-months, 2016"
CWhdufr1y1_f,"F: UFR (Adult) - % of adult HD patient-months with UFR <= 13, 2016"
CWhdufr2y1_f,"F: UFR (Adult) - % of adult HD patient-months with UFR > 13, 2016"
CWhdufr3y1_f,"F: UFR (Adult) - % of adult HD patient-months with UFR Missing or Out of Range, 2016"
CWhddenomy2_f,"F: Adult HD Dialysis Adequacy - Total Eligible Adult HD Adequacy Dialysis Patients, 2017"
CWhdmthdenomy2_f,"F: Adult HD Dialysis Adequacy - Total Eligible Adult HD Adequacy Dialysis Patient-months, 2017"
CWhdalby2_f,"F: Albumin (Adult) - Average Serum Albumin, of valid in range adult HD patient-months, 2017"
CWhdalb1y2_f,"F: Albumin (Adult) - % of adult HD patient-months with Serum Albumin < 3 g/dL, 2017"
CWhdalb2y2_f,"F: Albumin (Adult) - % of adult HD patient-months with Serum Albumin 3 - < 3.5 g/dL, 2017"
CWhdalb3y2_f,"F: Albumin (Adult) - % of adult HD patient-months with Serum Albumin 3.5 - < 4 g/dL, 2017"
CWhdalb4y2_f,"F: Albumin (Adult) - % of adult HD patient-months with Serum Albumin >= 4 g/dL, 2017"
CWhdalb5y2_f,"F: Albumin (Adult) - % of adult HD patient-months with Serum Albumin Missing, 2017"
CWhdalblt4y2_f,"F: Albumin (Adult) - % of adult HD patient-months with Serum Albumin  < 4.0 g/dL, 2017"
CWhdavgufry2_f,"F: UFR (Adult) - Average UFR, of valid in range adult HD patient-months, 2017"
CWhdufr1y2_f,"F: UFR (Adult) - % of adult HD patient-months with UFR <= 13, 2017"
CWhdufr2y2_f,"F: UFR (Adult) - % of adult HD patient-months with UFR > 13, 2017"
CWhdufr3y2_f,"F: UFR (Adult) - % of adult HD patient-months with UFR Missing or Out of Range, 2017"
CWhddenomy3_f,"F: Adult HD Dialysis Adequacy - Total Eligible Adult HD Adequacy Dialysis Patients, 2018"
CWhdmthdenomy3_f,"F: Adult HD Dialysis Adequacy - Total Eligible Adult HD Adequacy Dialysis Patient-months, 2018"
CWhdalby3_f,"F: Albumin (Adult) - Average Serum Albumin, of valid in range adult HD patient-months, 2018"
CWhdalb1y3_f,"F: Albumin (Adult) - % of adult HD patient-months with Serum Albumin < 3 g/dL, 2018"
CWhdalb2y3_f,"F: Albumin (Adult)- % of adult HD patient-months with Serum Albumin 3 - < 3.5 g/dL, 2018"
CWhdalb3y3_f,"F: Albumin (Adult) - % of adult HD patient-months with Serum Albumin 3.5 - < 4 g/dL, 2018"
CWhdalb4y3_f,"F: Albumin (Adult) - % of adult HD patient-months with Serum Albumin >= 4 g/dL, 2018"
CWhdalb5y3_f,"F: Albumin (Adult) - % of adult HD patient-months with Serum Albumin Missing, 2018"
CWhdalblt4y3_f,"F: Albumin (Adult) - % of adult HD patient-months with Serum Albumin  < 4.0 g/dL, 2018"
CWhdavgufry3_f,"F: UFR (Adult) - Average UFR, of valid in range adult HD patient-months, 2018"
CWhdufr1y3_f,"F: UFR (Adult) - % of adult HD patient-months with UFR <= 13, 2018"
CWhdufr2y3_f,"F: UFR (Adult) - % of adult HD patient-months with UFR > 13, 2018"
CWhdufr3y3_f,"F: UFR (Adult) - % of adult HD patient-months with UFR Missing or Out of Range, 2018"
CWhddenomy4_f,"F: Adult HD Dialysis Adequacy - Total Eligible Adult HD Adequacy Dialysis Patients, 2019"
CWhdmthdenomy4_f,"F: Adult HD Dialysis Adequacy - Total Eligible Adult HD Adequacy Dialysis Patient-months, 2019"
CWhdalby4_f,"F: Albumin (Adult) - Average Serum Albumin, of valid in range adult HD patient-months, 2019"
CWhdalb1y4_f,"F: Albumin (Adult) - % of adult HD patient-months with Serum Albumin < 3 g/dL, 2019"
CWhdalb2y4_f,"F: Albumin (Adult) - % of adult HD patient-months with Serum Albumin 3 - < 3.5 g/dL, 2019"
CWhdalb3y4_f,"F: Albumin (Adult) - % of adult HD patient-months with Serum Albumin 3.5 - < 4 g/dL, 2019"
CWhdalb4y4_f,"F: Albumin (Adult) - % of adult HD patient-months with Serum Albumin >= 4 g/dL, 2019"
CWhdalb5y4_f,"F: Albumin (Adult) - % of adult HD patient-months with Serum Albumin Missing, 2019"
CWhdalblt4y4_f,"F: Albumin (Adult) - % of adult HD patient-months with Serum Albumin  < 4.0 g/dL, 2019"
CWhdavgufry4_f,"F: UFR (Adult) - Average UFR, of valid in range adult HD patient-months, 2019"
CWhdufr1y4_f,"F: UFR (Adult) - % of adult HD patient-months with UFR <= 13, 2019"
CWhdufr2y4_f,"F: UFR (Adult) - % of adult HD patient-months with UFR > 13, 2019"
CWhdufr3y4_f,"F: UFR (Adult) - % of adult HD patient-months with UFR Missing or Out of Range, 2019"
cwhdktvptsy1_f,"F: Adult HD Kt/V- Total Eligible Patients, 2016"
CWhdktvptmthy1_f,"F: Adult HD Kt/V- Total Eligible Patient-months, 2016"
CWhdavgktvy1_f,"F: Adult HD Kt/V- Average Kt/V, of valid in-range values, 2016"
CWhdktv1y1_f,"F: Adult HD Kt/V- % of pt-mths with Kt/V < 1.2, 2016"
CWhdktv2y1_f,"F: Adult HD Kt/V- % of pt-mths with Kt/V 1.2-<1.8, 2016"
CWhdktv3y1_f,"F: Adult HD Kt/V- % of pt-mths with Kt/V >= 1.8, 2016"
CWhdktv4y1_f,"F: Adult HD Kt/V- % of pt-mths with Kt/V Missing or Out of Range, 2016"
cwhdktvptsy2_f,"F: Adult HD Kt/V- Total Eligible Patients, 2017"
CWhdktvptmthy2_f,"F: Adult HD Kt/V- Total Eligible Patient-months, 2017"
CWhdavgktvy2_f,"F: Adult HD Kt/V- Average Kt/V, of valid in-range values, 2017"
CWhdktv1y2_f,"F: Adult HD Kt/V- % of pt-mths with Kt/V < 1.2, 2017"
CWhdktv2y2_f,"F: Adult HD Kt/V- % of pt-mths with Kt/V 1.2-<1.8, 2017"
CWhdktv3y2_f,"F: Adult HD Kt/V- % of pt-mths with Kt/V >= 1.8, 2017"
CWhdktv4y2_f,"F: Adult HD Kt/V- % of pt-mths with Kt/V Missing or Out of Range, 2017"
cwhdktvptsy3_f,"F: Adult HD Kt/V- Total Eligible Patients, 2018"
CWhdktvptmthy3_f,"F: Adult HD Kt/V- Total Eligible Patient-months, 2018"
CWhdavgktvy3_f,"F: Adult HD Kt/V- Average Kt/V, of valid in-range values, 2018"
CWhdktv1y3_f,"F: Adult HD Kt/V- % of pt-mths with Kt/V < 1.2, 2018"
CWhdktv2y3_f,"F: Adult HD Kt/V- % of pt-mths with Kt/V 1.2-<1.8, 2018"
CWhdktv3y3_f,"F: Adult HD Kt/V- % of pt-mths with Kt/V >= 1.8, 2018"
CWhdktv4y3_f,"F: Adult HD Kt/V- % of pt-mths with Kt/V Missing or Out of Range, 2018"
cwhdktvptsy4_f,"F: Adult HD Kt/V- Total Eligible Patients, 2019"
CWhdktvptmthy4_f,"F: Adult HD Kt/V- Total Eligible Patient-months, 2019"
CWhdavgktvy4_f,"F: Adult HD Kt/V- Average Kt/V, of valid in-range values, 2019"
CWhdktv1y4_f,"F: Adult HD Kt/V- % of pt-mths with Kt/V < 1.2, 2019"
CWhdktv2y4_f,"F: Adult HD Kt/V- % of pt-mths with Kt/V 1.2-<1.8, 2019"
CWhdktv3y4_f,"F: Adult HD Kt/V- % of pt-mths with Kt/V >= 1.8, 2019"
CWhdktv4y4_f,"F: Adult HD Kt/V- % of pt-mths with Kt/V Missing or Out of Range, 2019"
WLothy2_f,"F: Prevalent Waitlist - % of other/unknown race dialysis patient-months (age<75)on WL, 2017"
WLothy3_f,"F: Prevalent Waitlist - % of other/unknown race dialysis patient-months (age<75)on WL, 2018"
WLothy4_f,"F: Prevalent Waitlist - % of other/unknown race dialysis patient-months (age<75)on WL, 2019"
swrexwly1_f,"F: Incident Waitlist - Number of expected waitlisting or receipt of a living-donor transplant, 2016"
swrwly1_f,"F: Incident Waitlist - Number of waitlisting or receipt of a living-donor transplant, 2016"
